16,1,2,16,7234.71
16,1,2,2,3674.3
16,1,2,32,6958.95
16,1,2,4,6492.77
16,1,2,64,6749.08
16,1,2,8,7256.49
16,1,4,1,3159.14
16,1,4,16,10317.5
16,1,4,2,5934.47
16,1,4,32,10316.1
16,1,4,4,9599.67
16,1,4,64,10333.9
16,1,4,8,10404.5
16,1,8,1,6015.85
16,1,8,128,13648.1
16,1,8,16,15080.8
16,1,8,2,10992.3
16,1,8,32,14754.5
16,1,8,4,15563.8
16,1,8,64,14841.8
16,1,8,8,14951.5
16,12,2,1,3546.17
16,12,2,2,3488.46
16,12,2,4,3351.17
16,12,2,8,3354.74
16,16,1,1,8938.53
16,16,1,16,19609.6
16,16,1,2,16093.1
16,16,1,32,13402.5
16,16,1,4,23875.9
16,16,1,64,11448.9
16,16,1,8,24361.6
16,16,2,1,2832.6
16,16,2,2,2843.69
16,16,2,4,2812.64
16,2,1,1,2050.92
16,2,1,128,11263.1
16,2,1,16,15710.8
16,2,1,2,4092.18
16,2,1,32,15284.5
16,2,1,4,8094.17
16,2,1,64,14484.0
16,2,1,8,15743.8
16,2,2,1,3489.15
16,2,2,16,5962.95
16,2,2,2,6602.45
16,2,2,32,6127.59
16,2,2,4,6651.53
16,2,2,8,6196.8
16,2,4,1,5543.37
16,2,4,16,9001.52
16,2,4,2,8566.95
16,2,4,32,9410.6
16,2,4,4,9492.44
16,2,4,64,8654.48
16,2,4,8,9238.22
16,2,8,1,7431.88
16,2,8,16,14824.6
16,2,8,2,15088.2
16,2,8,32,15329.1
16,2,8,4,14879.9
16,2,8,64,14272.5
16,2,8,8,15335.9
16,24,1,1,8650.99
16,24,1,16,14933.2
16,24,1,2,13471.2
16,24,1,32,11480.8
16,24,1,4,17601.0
16,24,1,64,6018.44
16,24,1,8,15710.6
16,32,1,1,7492.22
16,32,1,16,14056.6
16,32,1,2,14117.5
16,32,1,32,10748.0
16,32,1,4,21293.0
16,32,1,8,18907.7
16,4,1,1,4022.17
16,4,1,128,11795.2
16,4,1,16,25521.8
16,4,1,2,7973.25
16,4,1,32,22460.0
16,4,1,4,15523.9
16,4,1,64,17866.3
16,4,1,8,26349.4
16,4,2,1,6227.0
16,4,2,16,4902.56
16,4,2,2,5911.44
16,4,2,4,4235.3
16,4,2,8,4964.66
16,4,4,1,7084.43
16,4,4,16,6572.25
16,4,4,2,6637.79
16,4,4,32,6628.27
16,4,4,4,7097.32
16,4,4,8,6605.67
16,4,8,1,8914.98
16,4,8,16,14740.8
16,4,8,2,14765.7
16,4,8,32,14210.6
16,4,8,4,15010.8
16,4,8,64,11347.1
16,4,8,8,15004.5
16,8,1,1,6968.71
16,8,1,128,10056.6
16,8,1,16,23941.9
16,8,1,2,13436.4
16,8,1,32,17800.2
16,8,1,4,25896.1
16,8,1,64,12823.4
16,8,1,8,25547.7
16,8,2,1,4341.24
16,8,2,2,3380.26
16,8,2,4,3850.0
16,8,2,8,4069.46
16,8,4,1,6191.63
16,8,4,16,6139.69
16,8,4,2,6197.58
16,8,4,4,6219.32
16,8,4,8,6189.3
2,1,1,1,861.753
2,1,1,128,10798.0
2,1,1,16,11915.3
2,1,1,2,1738.18
2,1,1,32,9826.61
2,1,1,4,3500.22
2,1,1,64,10139.0
2,1,1,8,6907.11
2,1,2,1,1238.18
2,1,2,128,6747.39
2,1,2,16,6684.29
2,1,2,2,2476.12
2,1,2,32,6750.03
2,1,2,4,4611.74
2,1,2,64,6876.89
2,1,2,8,6601.68
2,1,4,1,1648.63
2,1,4,128,5277.08
2,1,4,16,5255.31
2,1,4,2,3081.91
2,1,4,32,5248.9
2,1,4,4,4770.08
2,1,4,64,5234.29
2,1,4,8,5255.14
2,1,8,1,1674.54
2,1,8,128,3790.12
2,1,8,16,3737.84
2,1,8,2,2647.07
2,1,8,32,3789.98
2,1,8,4,3697.36
2,1,8,64,3777.4
2,1,8,8,3709.64
2,12,2,1,3723.3
2,12,2,16,3589.54
2,12,2,2,3743.7
2,12,2,32,3557.9
2,12,2,4,3703.02
2,12,2,8,3680.09
2,16,1,1,8546.94
2,16,1,128,11180.8
2,16,1,16,18580.5
2,16,1,2,15271.7
2,16,1,32,15913.4
2,16,1,4,20698.7
2,16,1,64,13826.8
2,16,1,8,20920.7
2,16,2,1,3316.85
2,16,2,16,3191.97
2,16,2,2,3317.45
2,16,2,32,3134.98
2,16,2,4,3215.71
2,16,2,8,3180.05
2,2,1,1,1606.92
2,2,1,128,10393.2
2,2,1,16,12339.4
2,2,1,2,3254.88
2,2,1,32,12114.4
2,2,1,4,6575.74
2,2,1,64,11815.3
2,2,1,8,12581.1
2,2,2,1,2421.69
2,2,2,128,5800.37
2,2,2,16,5735.91
2,2,2,2,4608.05
2,2,2,32,5689.99
2,2,2,4,6522.81
2,2,2,64,5884.79
2,2,2,8,5743.3
2,2,4,1,2743.35
2,2,4,128,5576.96
2,2,4,16,5804.01
2,2,4,2,4849.93
2,2,4,32,5739.13
2,2,4,4,5876.62
2,2,4,64,5699.59
2,2,4,8,5856.54
2,2,8,1,2588.5
2,2,8,16,3768.89
2,2,8,2,3829.98
2,2,8,32,3791.39
2,2,8,4,3819.2
2,2,8,64,3768.21
2,2,8,8,3819.24
2,24,1,1,8078.99
2,24,1,128,9132.89
2,24,1,16,13147.2
2,24,1,2,14001.5
2,24,1,32,12305.3
2,24,1,4,14477.2
2,24,1,64,10612.7
2,24,1,8,14129.9
2,32,1,1,8122.99
2,32,1,128,7444.65
2,32,1,16,16150.1
2,32,1,2,14864.6
2,32,1,32,14179.1
2,32,1,4,16808.9
2,32,1,64,10788.8
2,32,1,8,16943.6
2,4,1,1,3112.98
2,4,1,128,12355.5
2,4,1,16,19273.1
2,4,1,2,6242.13
2,4,1,32,14426.4
2,4,1,4,12408.2
2,4,1,64,13267.9
2,4,1,8,21998.2
2,4,2,1,4436.46
2,4,2,128,4529.34
2,4,2,16,4753.68
2,4,2,2,5631.47
2,4,2,32,4601.45
2,4,2,4,5134.56
2,4,2,64,4597.6
2,4,2,8,4371.92
2,4,4,1,4340.16
2,4,4,16,5611.38
2,4,4,2,6046.38
2,4,4,32,5529.27
2,4,4,4,5594.19
2,4,4,64,5344.11
2,4,4,8,5733.64
2,4,8,1,3297.64
2,4,8,16,3241.15
2,4,8,2,3335.57
2,4,8,32,3162.14
2,4,8,4,3259.22
2,4,8,64,3087.67
2,4,8,8,3238.78
2,8,1,1,5738.41
2,8,1,128,12771.3
2,8,1,16,19286.1
2,8,1,2,11337.5
2,8,1,32,14822.3
2,8,1,4,22083.3
2,8,1,64,14313.2
2,8,1,8,21059.6
2,8,2,1,4479.67
2,8,2,16,3773.99
2,8,2,2,3479.7
2,8,2,32,3582.25
2,8,2,4,3563.27
2,8,2,64,3510.65
2,8,2,8,3855.34
2,8,4,1,4864.68
2,8,4,16,4667.47
2,8,4,2,4898.38
2,8,4,32,4632.7
2,8,4,4,4720.67
2,8,4,64,4532.04
2,8,4,8,4719.98
32,1,1,1,1053.79
32,1,1,128,17595.7
32,1,1,16,16054.2
32,1,1,2,2096.2
32,1,1,32,24932.5
32,1,1,4,4157.42
32,1,1,64,23236.6
32,1,1,8,8182.21
32,1,2,1,1932.77
32,1,2,16,6480.36
32,1,2,2,3812.22
32,1,2,32,7144.38
32,1,2,4,6747.06
32,1,2,8,6788.73
32,1,4,1,3364.56
32,1,4,16,10218.4
32,1,4,2,6264.12
32,1,4,32,10813.6
32,1,4,4,9954.8
32,1,4,64,10668.9
32,1,4,8,10364.0
32,1,8,1,6703.55
32,1,8,16,16603.9
32,1,8,2,12351.4
32,1,8,32,16037.9
32,1,8,4,17925.1
32,1,8,64,16025.4
32,1,8,8,17026.9
32,12,2,1,3377.1
32,12,2,2,3284.47
32,12,2,4,3289.97
32,16,1,1,8245.38
32,16,1,16,14469.7
32,16,1,2,14731.3
32,16,1,32,11466.7
32,16,1,4,21423.4
32,16,1,8,19248.5
32,16,2,1,2735.46
32,16,2,2,2761.42
32,2,1,1,2086.26
32,2,1,128,8266.44
32,2,1,16,15632.3
32,2,1,2,4111.39
32,2,1,32,14751.0
32,2,1,4,8053.86
32,2,1,64,11845.6
32,2,1,8,15800.3
32,2,2,1,3645.72
32,2,2,16,5258.64
32,2,2,2,6732.0
32,2,2,4,7032.98
32,2,2,8,5802.32
32,2,4,1,5777.78
32,2,4,16,8080.33
32,2,4,2,8533.57
32,2,4,32,8562.66
32,2,4,4,8262.33
32,2,4,8,9770.11
32,2,8,1,9972.16
32,2,8,16,16640.2
32,2,8,2,15057.0
32,2,8,32,15424.7
32,2,8,4,16265.0
32,2,8,64,12608.0
32,2,8,8,16371.3
32,24,1,1,8191.48
32,24,1,16,14431.6
32,24,1,2,14566.9
32,24,1,32,6890.01
32,24,1,4,15332.4
32,24,1,8,14730.1
32,32,1,1,7518.33
32,32,1,16,12955.9
32,32,1,2,15422.4
32,32,1,4,17113.9
32,32,1,8,13355.7
32,4,1,1,4060.61
32,4,1,128,10488.4
32,4,1,16,25662.5
32,4,1,2,7938.22
32,4,1,32,18277.6
32,4,1,4,15514.8
32,4,1,64,13410.8
32,4,1,8,26980.6
32,4,2,1,6114.65
32,4,2,2,5867.85
32,4,2,4,4791.17
32,4,2,8,4564.95
32,4,4,1,7517.85
32,4,4,16,6699.79
32,4,4,2,6547.34
32,4,4,4,6571.94
32,4,4,8,7000.47
32,4,8,1,9080.5
32,4,8,16,17746.4
32,4,8,2,16107.4
32,4,8,32,14057.7
32,4,8,4,18159.5
32,4,8,64,9832.67
32,4,8,8,17908.5
32,8,1,1,6983.53
32,8,1,16,20295.5
32,8,1,2,13496.6
32,8,1,32,13165.2
32,8,1,4,24552.6
32,8,1,64,11244.4
32,8,1,8,24569.4
32,8,2,1,4174.14
32,8,2,2,3792.63
32,8,2,4,4071.68
32,8,4,1,6098.19
32,8,4,2,6206.34
32,8,4,4,6171.17
32,8,4,8,6143.98
4,1,1,1,953.672
4,1,1,128,16001.0
4,1,1,16,14343.8
4,1,1,2,1899.66
4,1,1,32,17284.8
4,1,1,4,3825.62
4,1,1,64,16866.2
4,1,1,8,7548.66
4,1,2,1,1508.05
4,1,2,128,7240.35
4,1,2,16,7030.98
4,1,2,2,2994.32
4,1,2,32,7031.2
4,1,2,4,5501.3
4,1,2,64,7010.14
4,1,2,8,6972.18
4,1,4,1,2223.79
4,1,4,128,6777.74
4,1,4,16,7035.17
4,1,4,2,4122.5
4,1,4,32,7069.54
4,1,4,4,6491.18
4,1,4,64,7042.78
4,1,4,8,7126.02
4,1,8,1,2446.25
4,1,8,16,4813.87
4,1,8,2,3744.6
4,1,8,32,4824.12
4,1,8,4,4817.32
4,1,8,64,4801.03
4,1,8,8,4806.9
4,12,2,1,3711.97
4,12,2,16,3408.69
4,12,2,2,3715.46
4,12,2,4,3613.4
4,12,2,8,3539.27
4,16,1,1,8121.29
4,16,1,128,10098.0
4,16,1,16,21941.1
4,16,1,2,17212.0
4,16,1,32,19179.4
4,16,1,4,23420.5
4,16,1,64,14850.3
4,16,1,8,23468.4
4,16,2,1,3148.3
4,16,2,16,3021.64
4,16,2,2,3151.43
4,16,2,4,3035.78
4,16,2,8,3032.96
4,2,1,1,1828.17
4,2,1,128,12428.4
4,2,1,16,13981.8
4,2,1,2,3659.67
4,2,1,32,13566.3
4,2,1,4,7336.93
4,2,1,64,13039.2
4,2,1,8,14278.2
4,2,2,1,2901.52
4,2,2,128,5442.55
4,2,2,16,5841.94
4,2,2,2,5537.09
4,2,2,32,5959.73
4,2,2,4,6737.24
4,2,2,64,5854.17
4,2,2,8,6209.31
4,2,4,1,3855.79
4,2,4,16,7459.98
4,2,4,2,6486.42
4,2,4,32,7370.27
4,2,4,4,7567.88
4,2,4,64,7149.21
4,2,4,8,7564.45
4,2,8,1,3746.95
4,2,8,16,4850.25
4,2,8,2,4792.06
4,2,8,32,4790.35
4,2,8,4,4899.7
4,2,8,64,4692.53
4,2,8,8,4850.35
4,24,1,1,8605.38
4,24,1,128,9017.25
4,24,1,16,16068.5
4,24,1,2,15968.5
4,24,1,32,13173.2
4,24,1,4,17162.7
4,24,1,64,11817.0
4,24,1,8,16421.9
4,32,1,1,8398.22
4,32,1,128,7791.67
4,32,1,16,20006.2
4,32,1,2,15593.9
4,32,1,32,14990.3
4,32,1,4,21106.7
4,32,1,64,10253.5
4,32,1,8,21246.6
4,4,1,1,3602.12
4,4,1,128,17461.6
4,4,1,16,23251.2
4,4,1,2,7245.06
4,4,1,32,22461.2
4,4,1,4,14293.7
4,4,1,64,20427.2
4,4,1,8,24637.7
4,4,2,1,5434.75
4,4,2,16,4615.32
4,4,2,2,6133.41
4,4,2,32,5143.62
4,4,2,4,4576.52
4,4,2,64,4639.78
4,4,2,8,4639.04
4,4,4,1,5987.99
4,4,4,16,6371.3
4,4,4,2,6529.53
4,4,4,32,6451.33
4,4,4,4,6604.59
4,4,4,64,6347.67
4,4,4,8,6409.13
4,4,8,1,4641.03
4,4,8,16,4519.9
4,4,8,2,4687.58
4,4,8,32,4401.94
4,4,8,4,4609.3
4,4,8,64,4379.34
4,4,8,8,4516.41
4,8,1,1,6545.92
4,8,1,128,14527.8
4,8,1,16,24207.2
4,8,1,2,12699.6
4,8,1,32,21215.7
4,8,1,4,24455.8
4,8,1,64,19256.1
4,8,1,8,23530.6
4,8,2,1,4504.89
4,8,2,16,3693.05
4,8,2,2,3238.45
4,8,2,32,3377.37
4,8,2,4,3658.6
4,8,2,8,3419.86
4,8,4,1,5841.61
4,8,4,16,5660.76
4,8,4,2,5887.22
4,8,4,32,5618.12
4,8,4,4,5752.29
4,8,4,8,5689.37
64,1,1,1,1056.42
64,1,1,128,12551.9
64,1,1,16,15749.7
64,1,1,2,2096.26
64,1,1,32,24151.1
64,1,1,4,4130.87
64,1,1,64,18822.7
64,1,1,8,8181.93
64,1,2,1,1962.68
64,1,2,16,6399.34
64,1,2,2,3824.18
64,1,2,4,6509.58
64,1,2,8,6545.61
64,1,4,1,3504.2
64,1,4,16,10246.2
64,1,4,2,6364.17
64,1,4,32,10356.4
64,1,4,4,9822.34
64,1,4,8,10092.9
64,1,8,1,7216.26
64,1,8,16,17548.0
64,1,8,2,12787.7
64,1,8,32,17038.8
64,1,8,4,16744.3
64,1,8,64,12920.7
64,1,8,8,16999.9
64,12,2,1,3204.92
64,12,2,2,3231.79
64,16,1,1,7050.46
64,16,1,16,13128.8
64,16,1,2,13892.2
64,16,1,32,6273.52
64,16,1,4,16885.9
64,16,1,8,14152.5
64,16,2,1,2660.51
64,2,1,1,2092.95
64,2,1,128,7710.32
64,2,1,16,15343.0
64,2,1,2,3897.03
64,2,1,32,11695.4
64,2,1,4,8109.29
64,2,1,64,8788.01
64,2,1,8,15662.2
64,2,2,1,3687.61
64,2,2,2,6479.97
64,2,2,4,6269.78
64,2,2,8,4474.0
64,2,4,1,5936.66
64,2,4,16,8515.52
64,2,4,2,8501.09
64,2,4,4,8907.39
64,2,4,8,8874.08
64,2,8,1,9290.27
64,2,8,16,16760.6
64,2,8,2,15108.3
64,2,8,32,13879.7
64,2,8,4,18447.9
64,2,8,64,9492.68
64,2,8,8,16977.9
64,24,1,1,7979.32
64,24,1,16,7974.69
64,24,1,2,12042.2
64,24,1,4,13000.0
64,24,1,8,13614.1
64,32,1,1,7209.3
64,32,1,16,6972.04
64,32,1,2,11785.0
64,32,1,4,11447.5
64,32,1,8,12838.8
64,4,1,1,4024.89
64,4,1,16,19451.7
64,4,1,2,7893.83
64,4,1,32,13207.2
64,4,1,4,15333.9
64,4,1,64,12056.8
64,4,1,8,25049.7
64,4,2,1,5972.59
64,4,2,2,5570.88
64,4,2,4,4773.94
64,4,4,1,7416.26
64,4,4,2,6335.53
64,4,4,4,6442.68
64,4,4,8,8516.97
64,4,8,1,9648.71
64,4,8,16,15533.5
64,4,8,2,15024.0
64,4,8,32,10895.1
64,4,8,4,18939.9
64,4,8,8,19167.7
64,8,1,1,6851.45
64,8,1,16,14422.4
64,8,1,2,12856.1
64,8,1,32,11358.7
64,8,1,4,22768.9
64,8,1,8,19671.7
64,8,2,1,4076.66
64,8,2,2,3317.96
64,8,4,1,5828.65
64,8,4,2,5934.95
64,8,4,4,5987.46
8,1,1,1,1003.5
8,1,1,128,19647.7
8,1,1,16,15493.9
8,1,1,2,2011.9
8,1,1,32,24244.0
8,1,1,4,4018.9
8,1,1,64,21483.2
8,1,1,8,7986.69
8,1,2,1,1719.02
8,1,2,128,6903.0
8,1,2,16,7213.09
8,1,2,2,3388.83
8,1,2,32,7250.51
8,1,2,4,6250.08
8,1,2,64,7104.77
8,1,2,8,7264.55
8,1,4,1,2791.54
8,1,4,16,9161.37
8,1,4,2,5273.75
8,1,4,32,9132.24
8,1,4,4,8434.71
8,1,4,64,8795.25
8,1,4,8,9122.39
8,1,8,1,3670.76
8,1,8,16,6739.39
8,1,8,2,5872.56
8,1,8,32,6642.72
8,1,8,4,6746.17
8,1,8,64,6454.15
8,1,8,8,6756.78
8,12,2,1,3644.22
8,12,2,16,3362.49
8,12,2,2,3607.86
8,12,2,4,3497.08
8,12,2,8,3371.72
8,16,1,1,9139.66
8,16,1,128,9339.72
8,16,1,16,22237.5
8,16,1,2,15707.5
8,16,1,32,15549.6
8,16,1,4,24322.2
8,16,1,64,12069.2
8,16,1,8,24329.8
8,16,2,1,2973.59
8,16,2,2,2963.63
8,16,2,4,2904.84
8,16,2,8,2908.93
8,2,1,1,1976.12
8,2,1,128,13170.5
8,2,1,16,15146.9
8,2,1,2,3958.63
8,2,1,32,14961.9
8,2,1,4,7886.75
8,2,1,64,14489.4
8,2,1,8,15351.7
8,2,2,1,3303.04
8,2,2,16,5767.79
8,2,2,2,6302.18
8,2,2,32,6145.25
8,2,2,4,6957.45
8,2,2,64,5490.42
8,2,2,8,6255.67
8,2,4,1,4886.97
8,2,4,16,8231.69
8,2,4,2,7892.27
8,2,4,32,8485.84
8,2,4,4,8762.53
8,2,4,64,8367.23
8,2,4,8,8951.36
8,2,8,1,5484.43
8,2,8,16,6396.85
8,2,8,2,6715.65
8,2,8,32,6418.3
8,2,8,4,6603.21
8,2,8,64,6510.32
8,2,8,8,6575.54
8,24,1,1,8803.97
8,24,1,16,14784.3
8,24,1,2,15130.1
8,24,1,32,12886.9
8,24,1,4,18315.6
8,24,1,64,10313.7
8,24,1,8,17885.9
8,32,1,1,7491.15
8,32,1,16,18373.3
8,32,1,2,15962.0
8,32,1,32,11647.5
8,32,1,4,22444.2
8,32,1,64,9435.56
8,32,1,8,23306.7
8,4,1,1,3884.57
8,4,1,128,16044.1
8,4,1,16,25538.0
8,4,1,2,7740.47
8,4,1,32,23543.9
8,4,1,4,15311.9
8,4,1,64,22871.7
8,4,1,8,26288.7
8,4,2,1,6069.68
8,4,2,16,5319.38
8,4,2,2,6077.79
8,4,2,32,4815.77
8,4,2,4,4516.65
8,4,2,8,5044.69
8,4,4,1,7118.78
8,4,4,16,6700.26
8,4,4,2,6681.0
8,4,4,32,6725.08
8,4,4,4,6894.55
8,4,4,8,6705.52
8,4,8,1,6053.2
8,4,8,16,5845.2
8,4,8,2,6079.45
8,4,8,32,5697.8
8,4,8,4,5964.55
8,4,8,8,5858.39
8,8,1,1,6905.92
8,8,1,128,10980.9
8,8,1,16,24399.5
8,8,1,2,13655.5
8,8,1,32,21886.5
8,8,1,4,26416.9
8,8,1,64,16543.6
8,8,1,8,26109.3
8,8,2,1,4446.09
8,8,2,16,4132.06
8,8,2,2,3098.64
8,8,2,4,4071.45
8,8,2,8,3957.99
8,8,4,1,6151.25
8,8,4,16,6045.78
8,8,4,2,6237.65
8,8,4,32,5933.62
8,8,4,4,6069.46
8,8,4,8,6046.91
