40.5,0.00390625
37.25,0.00390625
6555.5,0.00390625
4.75,0.00390625
287743.25,0.00390625
24.25,0.00390625
606.0,0.0009765625
12.75,0.0009765625
16.25,0.0009765625
96.25,0.0009765625
4.5,0.0009765625
33.5,0.0009765625
6.75,0.0009765625
645.5,0.00390625
10.5,0.00390625
12.25,0.00390625
101.75,0.00390625
4.25,0.00390625
27.0,0.00390625
6.0,0.00390625
261.75,0.0009765625
10.25,0.0009765625
21.0,0.0009765625
90.0,0.0009765625
4.5,0.0009765625
27.0,0.0009765625
6.75,0.0009765625
8427728.25,0.00390625
20.75,0.00390625
16.0,0.00390625
236.75,0.00390625
4.25,0.00390625
108.75,0.00390625
4.5,0.00390625
205.25,0.00390625
11.75,0.00390625
15.25,0.00390625
10944.5,0.00390625
4.25,0.00390625
93.0,0.00390625
9.0,0.00390625
257.5,0.00390625
13.5,0.00390625
22.75,0.00390625
152.0,0.00390625
4.5,0.00390625
53.5,0.00390625
9.25,0.00390625
18718.75,0.00390625
14.25,0.00390625
8.75,0.00390625
727187.75,0.00390625
4.5,0.00390625
555657.25,0.00390625
19.0,0.00390625
19.0,0.00390625
182.5,0.00390625
6.25,0.00390625
105.5,0.00390625
4.5,0.00390625
145.0,0.00390625
11.0,0.00390625
12.25,0.00390625
82.5,0.00390625
6.5,0.00390625
39.0,0.00390625
6.5,0.00390625
86.5,0.00390625
10.5,0.00390625
12.5,0.00390625
76.75,0.00390625
6.5,0.00390625
37.0,0.00390625
6.25,0.00390625
499.25,0.00390625
13.5,0.00390625
4.5,0.00390625
24558.0,0.00390625
17.0,0.00390625
2068212.25,0.00390625
4.5,0.00390625
652.0,0.00390625
13.5,0.00390625
5.0,0.00390625
367.25,0.00390625
14.5,0.00390625
3200672.5,0.00390625
4.25,0.00390625
1884531.75,0.00390625
17.25,0.00390625
29.25,0.00390625
240.75,0.00390625
5.0,0.00390625
127.5,0.00390625
4.5,0.00390625
184.0,0.00390625
13.0,0.00390625
15.0,0.00390625
120.0,0.00390625
5.0,0.00390625
61.0,0.00390625
7.5,0.00390625
123.5,0.00390625
12.25,0.00390625
16.5,0.00390625
109.5,0.00390625
4.75,0.00390625
49.25,0.00390625
7.5,0.00390625
623.25,0.00390625
14.25,0.00390625
4.25,0.00390625
696177.5,0.00390625
7.0,0.00390625
623112.0,0.00390625
16.5,0.00390625
19.25,0.00390625
220.5,0.00390625
9.75,0.00390625
108.0,0.00390625
4.25,0.00390625
145.75,0.00390625
12.0,0.00390625
13.75,0.00390625
98.75,0.00390625
4.0,0.00390625
55.0,0.00390625
6.25,0.00390625
106.25,0.00390625
11.5,0.00390625
13.5,0.00390625
116.25,0.00390625
5.25,0.00390625
37.75,0.00390625
6.75,0.00390625
585.5,0.00390625
13.25,0.00390625
4.25,0.00390625
1056.5,0.00390625
19.5,0.00390625
3148123.0,0.00390625
4.25,0.00390625
711.25,0.00390625
14.5,0.00390625
5.0,0.00390625
365.0,0.00390625
14.0,0.00390625
1552728.0,0.00390625
5.0,0.00390625
19.5,35156.25
11.5,35156.25
8625770.25,35156.25
5.0,35156.25
4.75,35156.25
4.75,35156.25
841483.0,35156.25
37.25,35156.25
4.5,35156.25
540399.75,35156.25
4.75,35156.25
4.75,35156.25
4.25,35156.25
785967.75,35156.25
5.25,35156.25
4.75,35156.25
5.0,35156.25
700948.0,35156.25
27.75,35156.25
4.75,35156.25
605587.5,35156.25
4.25,35156.25
4.25,35156.25
4.75,35156.25
1890570.5,35156.25
5.0,35156.25
4.75,35156.25
4.5,35156.25
693278.25,35156.25
25.75,35156.25
5.0,35156.25
617093.5,35156.25
4.25,35156.25
4.5,35156.25
4.5,35156.25
1886417.75,35156.25
4.75,35156.25
5.25,35156.25
4.75,35156.25
701824.25,35156.25
27.5,35156.25
4.25,35156.25
619869.5,35156.25
4.0,35156.25
4.75,35156.25
4.25,35156.25
1835601.0,35156.25
5.5,35156.25
6.0,35156.25
5.25,35156.25
700238.5,35156.25
28.75,35156.25
5.25,35156.25
612596.0,35156.25
4.75,35156.25
4.5,35156.25
5.0,35156.25
1439706.75,35156.25
6.0,35156.25
13.75,0.0009765625
4.5,0.0009765625
158.5,0.0009765625
14.25,0.0009765625
101.25,0.0009765625
4.75,0.0009765625
517.5,0.390625
14.25,0.390625
4.0,0.390625
8381725.5,0.390625
5.5,0.390625
803280.25,0.390625
28.25,0.390625
4.75,0.390625
533746.25,0.390625
4.5,0.390625
786115.25,0.390625
5.5,0.390625
700627.0,0.390625
23.5,0.390625
4.75,0.390625
605882.25,0.390625
7.75,0.390625
1890583.25,0.390625
5.0,0.390625
692988.5,0.390625
31.0,0.390625
4.25,0.390625
617327.5,0.390625
4.5,0.390625
1886478.5,0.390625
5.0,0.390625
701690.0,0.390625
41.0,0.390625
7.5,0.390625
619910.25,0.390625
4.5,0.390625
1835759.0,0.390625
6.25,0.390625
700009.25,0.390625
25.25,0.390625
4.25,0.390625
612722.0,0.390625
5.25,0.390625
1439403.25,0.390625
5.0,0.390625
14.0,0.0009765625
4.0,0.0009765625
89.25,0.0009765625
12.75,0.0009765625
91.25,0.0009765625
4.25,0.0009765625
7768341.75,2880000.0
15.25,2880000.0
18.25,2880000.0
567447.5,2880000.0
5.5,2880000.0
4.5,2880000.0
5.0,2880000.0
44552.25,2880000.0
15.0,2880000.0
687.25,3200.0
35.5,3200.0
4.5,3200.0
39030.25,3200.0
15.75,3200.0
58.75,3200.0
4.75,3200.0
6614.25,3200.0
4.5,3200.0
62.0,3200.0
4.75,3200.0
124161.75,3200.0
4.75,3200.0
584951.0,0.0009765625
14.5,0.0009765625
16.25,0.0009765625
18860.25,0.0009765625
5.0,0.0009765625
56.5,0.0009765625
6.75,0.0009765625
502.25,0.0078125
17.25,0.0078125
23.0,0.0078125
29901.75,0.0078125
6.5,0.0078125
2039285.0,0.0078125
5.0,0.0078125
3189624.75,0.0078125
4.75,0.0078125
3205014.25,0.0078125
4.75,0.0078125
3155807.0,0.0078125
4.75,0.0078125
2032833.5,0.0078125
5.0,0.0078125
47.75,3200.0
5.0,3200.0
4.75,3200.0
4.5,3200.0
45241.5,3200.0
4.25,3200.0
169946.5,3200.0
5.75,3200.0
6686.75,3200.0
6.25,3200.0
12235.0,3200.0
4.25,3200.0
101591.25,3200.0
4.25,3200.0
8233.5,3200.0
4.25,3200.0
1065.5,3200.0
8.5,3200.0
635605.5,3200.0
7.5,3200.0
23.75,3200.0
4.25,3200.0
6585.5,3200.0
14.0,3200.0
53.25,3200.0
5.25,3200.0
56.25,3200.0
4.25,3200.0
421.75,32.0
15.5,32.0
22.25,32.0
434.0,32.0
4.25,32.0
56.25,32.0
7.25,32.0
23239.0,32.0
19.0,32.0
4.5,32.0
154.0,32.0
4.5,32.0
59.75,32.0
7.25,32.0
7082.25,0.125
10.0,0.125
4.5,0.125
30.25,0.125
5.75,0.125
12.0,0.125
5.5,0.125
8510.0,0.00390625
14.25,0.00390625
23.75,0.00390625
10618.25,0.00390625
5.75,0.00390625
75.25,0.00390625
7.5,0.00390625
371.25,0.00390625
13.75,0.00390625
19.75,0.00390625
137.25,0.00390625
4.25,0.00390625
4241.5,0.00390625
12.25,0.00390625
18701.5,3200.0
17.0,3200.0
4.0,3200.0
169.25,3200.0
4.5,3200.0
53.75,3200.0
7.75,3200.0
3630.5,0.00390625
14.0,0.00390625
19.0,0.00390625
2042.75,0.00390625
4.5,0.00390625
4426.75,0.00390625
12.0,0.00390625
28636.25,3200.0
5.75,3200.0
4.5,3200.0
8320.75,3200.0
5.0,3200.0
66.0,3200.0
8.25,3200.0
174.5,3200.0
5.5,3200.0
4.75,3200.0
233.25,3200.0
4.5,3200.0
46.25,3200.0
6.75,3200.0
124.75,3200.0
23.0,3200.0
4.25,3200.0
647.5,3200.0
7.5,3200.0
51.5,3200.0
12.25,3200.0
675.25,0.390625
26.0,0.390625
8.5,0.390625
633566.75,0.390625
4.75,0.390625
1284.0,0.390625
4.75,0.390625
6633.25,3200.0
4.5,3200.0
43.5,3200.0
4.5,3200.0
22.25,3200.0
5.5,3200.0
113584.75,0.00390625
14.0,0.00390625
18.25,0.00390625
155.75,0.00390625
5.25,0.00390625
7847.0,0.00390625
12.25,0.00390625
12.75,0.00390625
15.0,0.00390625
123.25,0.00390625
4.25,0.00390625
114.25,0.00390625
4.25,0.00390625
18.75,3200.0
5.5,3200.0
23028.25,3200.0
4.5,3200.0
42868.5,3200.0
5.0,3200.0
76.25,3200.0
5.0,3200.0
7.5,3200.0
5.0,3200.0
566.5,3200.0
4.5,3200.0
67606.75,3200.0
4.25,3200.0
32875.0,3200.0
4.75,3200.0
6.5,3200.0
4.5,3200.0
10941.25,3200.0
5.0,3200.0
50714.75,3200.0
5.0,3200.0
289.75,3200.0
4.75,3200.0
191.5,3200.0
5.5,3200.0
5.0,3200.0
26842.0,3200.0
5.0,3200.0
11405.75,3200.0
13.0,3200.0
17.5,3200.0
4.5,3200.0
273.5,3200.0
4.5,3200.0
42781.5,3200.0
4.75,3200.0
156.5,3200.0
5.25,3200.0
7646.75,3200.0
5.75,3200.0
4.75,3200.0
27174.25,3200.0
9.5,3200.0
11461.25,3200.0
5.0,3200.0
7.25,3200.0
6.0,3200.0
283.25,3200.0
4.75,3200.0
42352.75,3200.0
5.25,3200.0
129.5,3200.0
6.0,3200.0
5.0,3200.0
201.0,3200.0
5.0,3200.0
34779.0,3200.0
42.75,3200.0
4.5,3200.0
19993.5,3200.0
4.5,3200.0
111.5,3200.0
5.0,3200.0
14.75,32.0
5.0,32.0
7106.0,32.0
4.5,32.0
24961.5,32.0
5.0,32.0
108.5,32.0
27.0,32.0
4.75,32.0
9806.75,32.0
13.5,32.0
113.5,32.0
5.5,32.0
24.5,32.0
4.25,32.0
625.5,32.0
4.25,32.0
4285.5,32.0
8.75,32.0
24597.75,800.0
6.25,800.0
5.0,800.0
21417.75,800.0
4.25,800.0
11416.25,800.0
5.25,800.0
6.0,32.0
4.5,32.0
5195.75,32.0
6.5,32.0
56.5,32.0
7.25,32.0
8579.0,3200.0
1199.75,3200.0
5.0,3200.0
286.25,3200.0
4.5,3200.0
92.25,3200.0
4.5,3200.0
29.75,3200.0
7.25,3200.0
5.75,3200.0
5.5,3200.0
7746.0,3200.0
4.5,3200.0
75.0,3200.0
5.75,3200.0
9.0,800.0
8.5,800.0
8005.5,800.0
4.25,800.0
73.0,800.0
5.25,800.0
34.5,3200.0
4.25,3200.0
245.0,3200.0
4.25,3200.0
412.25,3200.0
4.25,3200.0
777.5,3200.0
7.75,3200.0
16.0,32.0
4.5,32.0
173.25,32.0
4.5,32.0
756.5,32.0
7.0,32.0
10.75,3200.0
8.25,3200.0
778.75,3200.0
8.5,3200.0
583485.5,3200.0
4.0,3200.0
4.5,3200.0
4.25,3200.0
125.75,3200.0
5.0,3200.0
14.25,12.5
7.0,12.5
25.75,12.5
9.5,12.5
17.5,12.5
8.25,12.5
15.75,2880000.0
18.0,2880000.0
582997.5,2880000.0
4.75,2880000.0
4.5,2880000.0
4.5,2880000.0
94.25,2880000.0
14.25,2880000.0
43.5,35156.25
4.5,35156.25
4.0,35156.25
4.5,35156.25
43022.75,35156.25
4.75,35156.25
8346.5,35156.25
4.75,35156.25
16.25,0.0009765625
4.75,0.0009765625
186.5,0.0009765625
18.75,0.0009765625
128.75,0.0009765625
5.25,0.0009765625
1013.0,0.0009765625
10.75,0.0009765625
15.5,0.0009765625
103.0,0.0009765625
4.5,0.0009765625
36.5,0.0009765625
6.75,0.0009765625
362.0,0.00390625
16.0,0.00390625
14.0,0.00390625
13651244.5,0.00390625
4.75,0.00390625
14.0,0.0009765625
4.5,0.0009765625
135.25,0.0009765625
21.5,0.0009765625
126.75,0.0009765625
4.75,0.0009765625
677.0,0.0009765625
11.5,0.0009765625
12.5,0.0009765625
76.75,0.0009765625
4.25,0.0009765625
33.0,0.0009765625
6.25,0.0009765625
285.25,0.00390625
10.5,0.00390625
12.5,0.00390625
19503.75,0.00390625
5.75,0.00390625
7038.5,0.00390625
5.75,0.00390625
2020326.75,0.00390625
5.25,0.00390625
190.75,0.00390625
4.75,0.00390625
3189294.0,0.00390625
5.0,0.00390625
199.5,0.00390625
4.25,0.00390625
3205187.0,0.00390625
5.5,0.00390625
346.5,0.00390625
8.75,0.00390625
3155410.5,0.00390625
5.5,0.00390625
303.5,0.00390625
5.5,0.00390625
2052461.0,0.00390625
4.75,0.00390625
14.25,0.0009765625
5.25,0.0009765625
103.5,0.0009765625
13.75,0.0009765625
95.25,0.0009765625
4.25,0.0009765625
589.75,0.0009765625
