5.0,0.0078125
121793.5,0.0078125
44.5,0.0078125
130.25,0.0078125
12.5,0.0078125
112.0,0.0009765625
4.75,0.0009765625
22.25,0.0009765625
14.5,0.0009765625
87.25,0.0009765625
10.75,0.0009765625
2698145.25,0.00390625
4.5,0.00390625
21.25,0.00390625
21.0,0.00390625
85.25,0.00390625
17.75,0.00390625
2686695.25,0.0078125
6.25,0.0078125
22.5,0.0078125
20.25,0.0078125
87.75,0.0078125
8.0,0.0078125
390.25,0.0078125
11.75,0.0078125
12.0,0.0078125
128.0,0.0078125
22.5,0.0078125
8.5,0.0078125
13.25,0.0078125
30.0,0.0078125
7.75,0.0078125
153465900.25,0.0078125
9.5,0.0078125
10.75,0.0078125
3668.5,0.0078125
107.5,0.0078125
6.5,0.0078125
6487278.75,0.0009765625
12.0,0.0009765625
17.5,0.0009765625
147.0,0.0009765625
15.5,0.0009765625
5.75,0.0009765625
9.0,0.0009765625
12.5,0.0009765625
4.75,0.0009765625
25298141.5,0.00390625
6.75,0.00390625
1247843.5,0.00390625
6.0,0.00390625
167.75,0.00390625
4.75,0.00390625
18.25,0.00390625
11.25,0.00390625
37817318.0,0.00390625
23.5,0.00390625
5095795.5,0.0078125
17.25,0.0078125
131880.25,0.0078125
29.5,0.0078125
34.25,0.0078125
39.5,0.0078125
66.0,0.0078125
11.5,0.0078125
2845538.25,0.00390625
4.75,0.00390625
20.75,0.00390625
22.25,0.00390625
72.5,0.00390625
9.75,0.00390625
2764935.0,0.0078125
6.0,0.0078125
22.5,0.0078125
20.75,0.0078125
97.5,0.0078125
10.75,0.0078125
355.25,0.0078125
10.5,0.0078125
12.0,0.0078125
119.25,0.0078125
17.75,0.0078125
6.0,0.0078125
9.25,0.0078125
13.5,0.0078125
5.0,0.0078125
162739540.5,0.0078125
10.5,0.0078125
11.75,0.0078125
423557.75,0.0078125
161.75,0.0078125
4.5,0.0078125
21961030.0,0.0009765625
14.25,0.0009765625
22.75,0.0009765625
812.25,0.0009765625
20.75,0.0009765625
6.25,0.0009765625
9.75,0.0009765625
14.25,0.0009765625
5.25,0.0009765625
33817192.5,0.00390625
7.25,0.00390625
8607613.0,0.00390625
5.5,0.00390625
37176728.25,0.00390625
24.25,0.00390625
4991679.5,0.0078125
14.25,0.0078125
132296.5,0.0078125
26.0,0.0078125
32.75,0.0078125
23.25,0.0078125
88393.5,0.0078125
21.0,0.0078125
2738849.5,0.00390625
4.75,0.00390625
29.75,0.00390625
