110.603825	178.4934286	49.85458333	55.67416667
247.649	315.4177143	99.62176667	110.96475
484.98525	658.7291429	198.19	221.57775
905.06875	1121.617143	354.3808	397.021
1516.1725	1610.297143	542.617	560.299
1662.9675	1661.422857	558.3266	536.5295
1437.39	203.6401	503.6855	478.63
194.323	385.7618571	76.16172	86.514675
344.355	654.1535714	141.0168	160.09925
589.674	789.2052857	204.5052	248.8265
847.772	726.9891429	232.8652	291.43025
852.55225	751.7431429	229.909	283.12675
837.91325	226.5335714	229.655	287.917
762.928	393.3508571	107.1198333	136.2745
242.367	648.2837143	173.0698	226.80025
417.3045	1004.552429	239.5416	291.01825
645.7285	1050.966857	279.7084	242.944
859.756	1017.758571	277.7558	219.79
847.617	220.2965714	278.772	204.7605
827.22675	360.6485714	265.998	176.356
715.31	642.3248571	124.3695	242.64075
245.21075	883.1055714	197.7054	223.75375
410.78375	897.7612857	245.4218	221.28
647.623	917.6912857	247.24	215.6095
757.8845	225.5366667	246.5048	212.176
758.65975	386.1508333	239.834	169.8915
746.37375	637.467	132.6814	203.622
716.641	732.9486667	185.1368	204.76425
239.015	732.5148333	187.319	203.1285
402.0024	714.4718333	186.1856	203.2565
570.1742	222.3346667	187.0222	204.8275
585.6834	382.803	187.255	177.82025
594.1882	535.3796667	142.4498	187.108
572.3524	540.9071667	147.0768	187.30525
570.897	538.0153333	147.0802	186.76725
236.088	526.8605	146.3664	186.8035
364.6616	214.5108571	145.947	185.1285
409.6918	377.7178571	145.393	100.81925
408.0842	691.3131429	80.38588	199.34625
404.2114	1230.497286	160.0062	395.72525
400.2545	1528.258286	316.4402	623.1245
220.60575	1416.659143	501.193	570.19875
378.437	220.099	477.1616	549.395
692.5585	398.5447143	465.6026	532.257
1258.735	654.5618571	451.441	148.9645
1465.32	765.4591667	134.047	238.856
1395.874	742.764	213.3154	273.1885
1202.33	704.6716667	211.5726	279.865
248.8934	228.7733333	209.3002	263.0295
408.3294	419.0863333	195.011	274.9445
676.6664	722.741	170.2954	191.33075
836.0858	988.2408333	221.2156	266.915
822.6694	982.5651667	262.571	229.51275
788.2774	932.4541667	259.0986	173.3435
753.948	233.4458333	259.76	173.822
250.4244	401.347	253.091	171.826
394.0982	699.3156667	185.3466	235.34675
665.9992	911.022	234.171	249.8235
832.6104	891.3695	238.8078	244.16825
831.9422	857.7866667	238.6514	244.109
803.1634	230.3755	236.5356	248.4025
780.883	405.4253333	235.225	237.981
248.167	661.4983333	174.9704	211.28575
379.0776	689.388	188.9822	224.62275
687.6566	682.2513333	187.4398	221.084
771.8746	656.2825	188.4032	220.68975
767.3992	237.1363333	186.713	220.9905
739.415	402.0755	183.689	145.25575
706.63	748.855	129.1848	287.66125
239.103	1337.606667	256.0224	558.24825
372.0592	1744.005	500.5384	770.70525
530.0844	1582.203333	620.4278	689.3385
529.7496	237.5066667	592.7252	647.8565
527.2652	406.6928333	567.5542	612.2355
513.679	616.6425	546.519	203.18825
505.046	619.596	184.155	236.6505
249.6324	606.7355	183.56	248.72
403.7836	575.8475	182.1588	238.65775
726.781	230.8808333	188.666	237.3815
1291.478	397.4323333	175.062	214.876
1758.124	738.8638333	185.6462	193.207
1643.042	876.8181667	221.1636	195.777
1223.93	868.4535	223.029	176.90525
254.7178	824.5321667	215.499	183.836
387.641	234.9983333	207.472	251.50475
706.1348	411.3558333	217.6218	268.71775
748.3854	711.9288333	234.3666	263.37825
733.8976	808.1745	235.0194	264.199
693.913	788.5865	234.1112	263.323
650.422	735.4803333	227.501	206.9405
247.8012	229.391	162.3278	375.37625
384.581	407.6931667	314.0666	683.19175
702.87	730.7035	591.4242	675.9505
848.5652	1226.883333	591.1298	678.078
836.7656	1661.83	579.937	651.991
814.0175	1334.9	463.45	190.6615
738.707	233.9803333	401.704	196.56575
247.1954	389.1051667	142.0714	198.50025
384.7892	556.2398333	147.3486	193.2485
694.128	558.3336667	146.403	132.3535
746.0816	545.4591667	145.893	134.16525
743.1164	232.94	195.952	139.53375
710.2785	409.8358333	208.6286	141.7465
246.003	699.1661667	206.6892	138.6145
419.2838	755.2006667	196.608	241.705
749.5466	733.6896667	209.8232	422.45125
1262.888	701.2616667	346.8648	571.171
1681.912	219.6618333	560.464	590.3265
1530.442	392.9635	548.2008	587.695
885.082	721.296	529.8228	484.643
249.9814	1260.148333	355.552	166.95825
411.0866	1498.523333	109.6408	167.07575
649.2896	996.1836667	112.124	167.644
638.0106	223.4681667	110.5	235.55
655.1035	377.7745	203.8428	412.5735
590.941	397.8726667	351.3952	499.54975
245.8714	396.3866667	492.6084	497.35075
417.8202	215.6323333	487.229	419.3035
706.4002	378.809	352.399	303.0335
761.0716	696.5826667	51.4428	60.287125
753.234	1100.825833	102.3922	120.19275
724.529	1063.868167	204.8302	239.5505
238.1922	698.4673333	364.8576	441.73975
395.2062	197.8496667	543.5906	657.957
719.6126	370.5856667	565.726	681.4615
1229.702	708.283	541.88	613.598
1446.822	1250.973333	81.99286	94.80665
1160.62	1717.993333	149.5866	176.17175
644.478	1619.44	207.3206	271.873
238.7116	230.8003333	225.5022	300.5805
414.8402	407.445	232.548	292.183
476.574	713.609	121.2932	292.099
479.7305	877.6351667	179.975	152.7755
473.363	856.7153333	240.835	229.27375
227.4166	801.3535	287.2198	295.4945
402.4028	230.6388333	285.2008	289.908
709.6748	411.448	275.599	270.978
1149.4	739.1823333	139.4036	268.75
984.658	1085.186667	206.7604	193.331
729.4666	1101.941667	253.222	267.8035
542.658	1036.327	252.3588	252.889
128.8282	235.6123333	252.0878	226.6335
255.634	411.0215	239.759	220.722
502.8842	745.1456667	152.6724	229.3405
950.5896	1002.850167	214.461	197.96675
1572.668	999.2616667	217.174	239.968
1800.004	937.9945	216.9654	242.207
1533.61	226.933	210.759	243.11125
223.1692	410.977	209.352	237.504
360.8908	723.995	153.1354	185.52
692.3572	911.6651667	157.199	194.20375
1200.646	887.584	156.8628	195.552
1242.996	856.2815	156.5082	194.90625
1215.12	225.5016667	146.792	194.778
1072.71	402.2031667	82.7562	109.202
248.7698	664.7178333	164.6542	217.242
387.74	694.0055	325.76	430.12325
710.3632	684.8261667	504.9916	668.63575
961.7178	666.0226667	483.0118	636.0405
952.496	235.579	464.3478	625.066
903.2618	426.2728333	449.272	586.171
866.085	760.2818333	139.1856	165.343
249.7072	1284.118333	214.1492	266.727
392.8632	1650.733333	204.9832	272.08575
733.014	1391.748333	189.64	274.26075
862.2792	225.135	210.844	267.871
863.8562	406.1225	171.9714	207.19075
823.5522	696.0921667	221.8184	280.42175
780.131	765.0241667	268.228	283.22175
247.7222	754.6345	267.1478	254.02275
389.4786	729.8131667	258.443	249.7185
682.9922	236.1493333	183.6526	239.53475
717.5062	415.373	238.3176	265.07425
710.9156	755.058	242.5126	258.698
691.405	1031.741667	242.2016	252.9175
669.37	1011.052167	229.782	248.2995
242.621	954.138	187.4866	218.1565
386.835	231.6416667	199.1234	235.80475
570.132	422.1185	200.7578	234.9715
571.6534	752.844	202.3768	234.699
569.5146	932.0761667	192.749	234.209
559.7255	921.613	129.8826	163.77525
225.9446	861.8501667	252.5174	317.62225
394.449	229.6835	494.4386	614.61925
732.8714	418.0733333	598.9264	800.652
1313.5	726.6115	591.1022	763.2355
1540.638	795.3731667	543.8198	707.806
1417.896	786.228	406.507	541.204
1143.47	752.3173333	174.7618	224.532
255.3986	227.6458333	174.7134	241.81225
392.7694	422.253	177.12	217.636
747.5338	753.1761667	165.557	230.5075
1311.254	1314.068333	179.3396	240.6395
1431.012	1697.843333	234.3352	255.8875
1355.846	1377	242.6334	252.941
1075.7	233.4178333	241.974	239.167
253.5624	420.3863333	196.048	229.4125
393.96	625.3488333	232.1508	238.04475
767.6216	642.0566667	232.5654	244.4455
906.3524	586.1188333	231.852	247.3075
907.5838	225.783	147.025	247.4215
872.18	407.0181667	278.7304	209.613
801.744	743.8198333	548.7686	375.001
250.3366	890.9128333	569.0878	685.54875
396.3774	884.4533333	554.7218	747.751
751.1596	818.289	286.783	729.4385
837.1266	229.158	134.4732	590.827
833.072	396.6101667	142.861	190.8235
788.7986	752.7805	151.311	175.95825
739.602	859.527	174.7954	192.991
250.5312	835.4995	223.715	183.317
391.1232	781.2398333	219.996	183.04125
652.538	231.6023333	147.486	180.9635
663.2222	392.7836667	288.4544	180.687
656.7	715.929	517.7654	233.0405
631.3725	1218.308333	531.7514	402.67975
247.5434	1560.665	428.821	638.40775
423.8598	1031.144167	105.21	679.142
749.0252	228.0806667	109.317	549.186
1353.74	392.2675	149.3114	407.5545
1851.46	500.2845	297.0684	161.8355
1623.128	520.277	477.5158	162.986
903.888	215.6405	411.526	192.50425
243.6634	398.704	52.99066	365.24925
422.4816	691.1971667	105.7184	556.88325
708.267	750.3183333	210.5078	482.4335
1313.502	717.122	373.7934	371.207
1387.096	207.3346667	558.3682	367.4545
1256.34	375.9208333	586.722	63.539425
813.722	701.0171667	541.394	126.893
247.4686	1134.145	87.1173	252.641
415.875	1103.602333	158.1144	471.18825
747.7694	774.7901667	213.0398	726.10125
891.8506	215.3658333	225.742	750.316
886.4078	365.2173333	221.357	681.624
850.9595	401.6313333	134.4724	103.9155
243.8262	193.5493333	196.6436	194.32875
421.9744	377.4096667	252.1054	291.48475
734.8282	651.4353333	296.1666	332.67125
811.9156	907.8421667	295.89	316.025
795.7526	772.5605	155.12	169.316
762.3725	642.1988333	224.8772	239.042
237.7598	203.4506667	279.7732	324.98425
408.3102	390.1363333	284.072	351.4435
698.6134	732.0408333	281.751	347.263
1276.168	1241.346667	172.8344	212.60625
1710.756	1691.153333	233.1014	296.51375
1337.308	1453.178333	234.816	310.14925
721.214	236.6481667	235.2048	295.459
238.9296	424.5181667	234.304	287.3075
433.4882	725.3326667	186.6348	245.91375
706.3718	887.6958333	194.5064	276.958
1245.752	879.1021667	192.8592	277.261
1373.28	833.4935	191.854	270.666
1069.898	237.027	191.981	271.0965
630.705	419.8298333	87.10756	211.49375
231.466	760.8068333	172.9136	219.91425
412.7602	1200.5	341.5266	220.518
732.5306	1251.36	520.9774	219.8255
819.5858	1142.053333	503.1036	117.24175
793.482	234.2268333	481.8948	232.3195
217.6182	416.4725	379.285	456.79725
413.473	714.357	143.9718	713.379
698.4336	1061.783333	214.6374	688.601
1239.886	1067.873333	204.954	664.132
1250.9	989.7281667	209.469	500.434
930.8808	232.893	176.0916	178.1325
642.401	413.0693333	230.1298	284.0195
211.6814	751.1211667	273.7644	287.373
390.8246	927.2726667	271.104	290.8085
704.2696	894.523	193.642	210.09275
1175.178	867.6446667	252.4444	298.05825
1032.9758	236.4175	257.8772	326.0825
700.1095	408.3458333	261.29	335.966
559.943	729.6345	190.4558	311.5165
194.241	795.3995	206.8492	238.39975
368.3448	786.1003333	208.8672	302.3285
664.3286	745.8063333	208.704	292.63975
965.4804	237.2141667	130.8158	276.3375
799.0422	384.3015	255.376	271.476
788.188	754.8663333	499.339	240.285
373.161	1247.77	597.8528	278.30025
133.0144	1569.278333	577.1154	271.819
263.3024	1376.86	461.549	272.94
517.6414	229.1906667	171.3672	273.1035
971.7328	417.816	174.171	177.186
1638.218	723.7881667	162.777	341.74675
1734.432	768.7313333	173.349	638.23025
1228.24	702.6385	231.1726	842.42
229.2108	234.4051667	233.9	785.05725
370.4282	418.8153333	155.3546	649.5675
708.3326	723.9151667	247.4782	229.85625
1242.626	1166.76	244.146	252.1495
1328.4	1122.288333	142.9806	230.84
1241.592	1028.751667	278.7022	237.91125
984.846	234.92	518.8834	297.7365
249.232	403.7761667	552.0356	300.10725
415.5574	746.2348333	436.296	239.965
739.2978	971.1788333	134.041	232.65175
1288.422	952.7821667	135.155	287.555
1478.148	863.9611667	142.0184	285.961
1343.63	227.9475	215.872	286.298
1043.21	406.4228333	150.2326	213.6655
254.5278	705.4045	277.959	369.90825
414.127	886.7706667	486.9196	645.82625
739.4798	860.072	426.1	762.71975
967.5592	813.6723333	306.14	613.59775
964.6738	223.8385	168.801	467.6755
921.0722	411.2371667	282.496	196.01175
827.351	734.0306667	349.385	173.971
252.4434	1167.251667	294.674	214.0045
432.7638	1572.653333	53.7983	233.8525
734.764	1071.878	107.1252	228.7145
841.7716	219.0855	212.3464	187.818
837.4942	417.992	370.4642	372.5665
813.4985	647.6533333	546.123	602.74775
741.627	675.8461667	564.7588	584.548
246.7926	209.8413333	412.603	439.60275
406.5778	402.2191667	90.38444	435.1575
693.4514	749.8491667	163.1852	162.1785
720.2284	1074.876667	210.623	206.285
713.2632	1018.615333	223.163	357.26875
689.2035	754.303	139.8492	458.7355
232.1078	215.7208333	196.3878	395.29325
391.2518	407.9128333	256.1216	406.9025
715.396	732.4826667	298.835	65.204425
1288.85	913.9335	166.8046	129.788
1529.844	873.6858333	261.0744	257.20625
1399.102	212.272	339.9588	480.74525
886.187	384.0395	345.326	743.78075
246.6622	677.6488333	337.5622	809.1865
418.173	1124.59	317.281	595.241
734.8826	1138.758333	181.6448	109.59475
1291.382	766.6336667	242.1062	198.17025
1507.724	216.0955	244.2776	300.284
1434.592	384.9308333	242.481	335.4145
840.142	485.6035	204.3594	184.09175
247.1158	211.0503333	267.8266	269.79125
435.8026	368.7008333	270.108	364.63975
769.774	681.7073333	272.093	393.94325
1322.922	990.2981667	88.47796	379.2515
1361.072	827.8495	174.3044	212.96275
1267.88	198.4775	340.3242	326.30325
810.446	368.5725	511.04	440.37875
247.1316	660.0531667	488.9958	441.0405
433.7276	959.1	371.733	418.946
767.724	789.6795	147.1064	415.2175
926.7438	691.897	217.792	227.97125
915.7434	200.8321667	190.331	316.02125
905.739	349.91	176.1792	315.2275
242.5768	200.821	230.422	313.7835
440.096	364.5138333	278.871	235.43675
726.6976	580.6555	193.7078	264.92575
774.4502	684.2286667	295.8098	263.34475
754.6448	707.7126667	365.5602	264.3685
730.8325	418.2008333	376.2066	121.2475
233.2784	206.9986667	352.488	239.64225
428.2428	386.803	197.4766	467.49575
713.767	732.9693333	209.0848	737.08725
1185.862	1239.035	210.049	686.508
1711.602	1618.428333	208.778	579.579
1386.638	1407.61	130.3194	382.042
730.134	239.6325	253.3076	188.32325
235.8928	405.6938333	475.504	291.804
424.4552	711.7855	557.5312	290.557
731.9032	871.817	448.863	236.70825
1244.544	844.977	297.37	328.4775
1402.65	225.1568333	167.256	359.015
1118.952	405.779	171.852	335.998
643.68	711.3923333	149.7986	234.9165
230.9224	1209.136667	220.249	384.82075
409.8124	1247.691667	153.4884	485.084
748.8908	1070.105333	291.0746	476.50475
1252.124	233.072	421.3576	488.377
1390.824	421.6755	412.745	228.0675
1097.656	742.9401667	149.2218	285.377
643.828	1129.521667	272.149	279.7155
236.8908	1141.696667	472.4688	281.8715
418.8686	1014.2495	407.844	181.53075
700.3096	229.2766	314.799	346.609
843.483	406.1212	180.398	613.46175
833.81	739.896	186.494	803.666
672.469	914.283	270.918	655.32425
201.2318	889.1126	343.193	485.343
406.1006	823.466	289.158	216.113
658.4608	229.8556	158.358	252.5765
1203.254	415.6606	239.605	208.23675
1283.906	742.9316	227.13	305.2025
977.6526	1040.588	54.1099	304.9445
697.744	997.5044	107.4636	226.79325
212.4188	222.3946667	211.9708	406.557
393.1332	407.9441667	361.386	478.03875
698.648	740.3105	526.0342	480.2605
1175.02	1240.021667	420.208	396.2045
1096.984	1505.156667	91.94518	189.192
825.038	1054.093	161.164	356.71375
608.066	229.7173333	208.586	580.064
230.5558	414.2875	142.0134	613.9245
425.963	716.93	196.6828	453.83175
724.4446	771.3483333	251.811	464.901
1201.072	227.3583333	156.0854	172.6785
1057.024	402.5523333	260.5764	217.545
769.401	734.3946667	325.2362	250.571
573.949	1157.455	330.4778	207.9245
174.6528	1088.895	318.984	330.08575
377.9124	847.2478333	200.9	481.754
661.415	218.112	281.3862	423.758
1011.498	399.3145	365.4262	450.4295
855.0068	732.609	363.9854	204.85775
870.297	1109.358333	337.309	292.48325
413.468	1082.823333	200.1448	335.951
184.6904	792.3416667	271.7474	386.049
375.456	216.2072	358.5318	231.903
627.382	411.5204	358.8102	65.932275
940.8824	728.1294	343.135	130.88325
762.9568	832.3656	87.6995	257.861
788.292	847.1164	171.693	474.904
208.6182	216.1193333	330.053	718.4685
348.389	387.973	482.4916	653.269
563.2914	695.6781667	363.508	411.617
744.2574	1090.421667	273.408	112.3765
764.8466	1152.3735	145.438	203.20025
486.3445	747.7895	206.462	304.238
134.256	210.8481667	172.628	186.33125
265.4884	390.737	225.715	264.40825
521.5758	617.1468333	186.2044	368.22
973.6236	211.4588333	283.4762	399.9505
1553.904	384.3163333	363.4718	214.52375
1595.628	685.7956667	357.115	325.61475
899.472	972.1856667	189.9384	476.057
228.9562	829.6706667	289.0956	501.10075
371.5264	220.1608333	418.3888	474.1995
707.3972	382.1966667	373.176	233.507
1262.612	691.5451667	126.9646	427.58875
1314.114	1044.668833	238.4812	512.575
1204.82	837.4466667	433.194	486.79475
786.172	211.3896667	425.377	499.506
243.2646	362.5651667	268.677	216.8285
424.3856	628.0381667	168.358	355.29975
745.2548	928.764	174.3388	364.546
1261.992	760.6076667	281.175	366.3835
1509.548	687.4485	368.12	122.60675
1333.518	211.4626667	146.08	239.1335
803.456	368.2386667	234.929	452.48075
243.1284	204.2318333	350.427	695.30825
422.8948	364.062	291.386	565.24175
749.0488	654.8133333	153.697	421.312
1280.084	723.3628333	215.352	180.218
1322.36	219.8211667	223.694	269.054
1186.196	353.4671667	54.07378	219.9715
767.711	585.2998333	106.6642	328.2275
239.6112	730.7126667	207.0738	381.2155
421.4312	701.4828333	349.294	194.059
728.846	436.6815	366.127	401.155
901.273	191.7096	251.899	511.26575
873.4236	197.5012	92.054	509.1835
863.278	318.5054	161.646	427.5545
238.7754	471.0542	139.3182	232.421
442.492	592.4256	200.144	399.5915
737.9458	384.623	149.7078	520.27225
862.1552	202.6844	251.041	526.4145
842.5775	399.1264	328.336	181.7565
813.249	674.351	306.198	327.18725
232.224	1126.85	163.6638	553.178
404.9968	1465.548	250.9894	614.92075
694.0988	1004.2672	344.6444	468.87075
1199.716	219.0902	329.997	476.083
1400.354	400.5948	158.1892	190.685
1170.076	706.7256	250.8864	223.06475
671.229	850.5456	403.7322	315.1045
238.0364	219.6404	409.183	192.2235
412.9472	408.7126	86.62728	371.0445
719.5578	706.0266	166.1304	489.3255
1239.37	1167.736	309.564	422.5115
1477.916	1186.754	370.885	195.424
1178.44	869.0172	234.088	296.1275
669.364	229.257	152.219	456.945
239.8054	413.4422	154.9424	430.68375
423.3012	734.835	260.5214	439.538
730.1142	1124.726	336.835	250.8255
1282.09	1103.766	149.912	185.628
1380.038	803.2522	262.315	187.7455
1086.916	226.2408	353.523	285.41125
637.013	415.9566	121.3366	342.0245
238.9818	717.9718	216.1022	378.20125
411.1958	1122.72	320.713	244.032
718.9998	1101.082	281.849	178.04
1261.986	812.53	153.346	236.876
1323.19	226.3648	246.013	283.4225
1066.126	416.1652	131.795	214.619
644.309	731.8672	179.729	66.065075
230.8834	1093.584	225.155	130.273
425.864	1014.6744	53.652525	253.471
677.4564	794.7688	104.70325	458.14
901.6564	211.4646	200.90275	567.51425
885.584	390.9512	139.89125	493.2385
213.6198	674.862	243.28725	113.314
407.855	1122.946	142.14275	199.344
709.1038	1124.2014	259.28625	188.669
1130.85	742.9172	148.464	262.83575
1325.424	218.8952	263.9285	371.7595
977.7828	376.074	83.85505	204.406
660.656	670.9468	156.60675	352.35875
228.3988	209.7292	242.03	558.27325
397.7964	398.1228		543.95075
708.6074	714.924		463.0855
1155.296	1040.0132		204.09275
1105.678	875.6066		386.8885
824.8448	605.5956		509.44775
592.033	214.6494		533.0855
219.0112	391.6628		227.10875
409.9496	717.3734		430.9685
715.5444	1027.496		520.8695
1187.752	893.2916		512.3525
1103.754	223.6926		122.065
833.7546	394.9426		232.14775
596.487	691.0684		425.12675
228.5188	1011.2256		539.9825
391.4826	858.1512		410.80925
726.1722	192.8036		404.8745
1209.744	367.7718		187.0205
1081.872	644.6212		186.2235
781.658	890.9862		317.6045
586.002	776.0338		219.262
186.4506	682.749		368.169
358.2582	188.7464		526.15375
639.9352	384.3278		476.097
998.0216	213.5014		203.90875
891.6296	361.4628		388.19325
889.1816	675.394		525.07525
413.226	745.909		455.053
180.6016	605.0724		176.1325
355.8422	206.9432		282.6325
649.2968	364.6526		411.85525
948.987	628.0358		426.97475
771.9366	750.1346		430.271
805.171	208.9454		252.6795
177.269	349.8214		211.927
380.2508	549.0738		214.87525
670.4408	659.6068		338.5645
929.9416	685.3124		433.457
759.529	419.185		347.1325
788.899	206.2314		185.818
185.5296	213.4222		237.887
357.5162	371.6714		320.12
559.5734	545.4142		378.228
761.3668	526.5754		240.362
783.4064	196.0096		171.601
503.8405	328.9772		231.994
235.441	459.0912		289.2055
181.442	553.6186		221.2475
340.448	394.1276		160.151
564.9894	195.6812		214.061
677.088	296.3334		179.2055
718.9345	409.5208		113.269
450.8465	324.5186		112.151
201.5452	205.2832		184.266
317.7242	377.288		249.381
472.7866	649.7004		202.827
617.5466	1041.7264		333.723
441.7985	1054.2134		523.042
268.1315	724.4536		459.587
134.9656	222.069		155.254
265.4326	391.0096		384.009
517.1234	684.1678		530.273
931.6554	219.4526		488.128
1371.972	386.026		191.19
1302.596	674.0876		367.993
726.609	1016.635		519.151
227.6812	914.844		172.588
379.867	605.9948		215.726
677.733	228.9392		314.98
1183.698	386.5448		406.85
1231.36	687.9112		354.151
1008.4212	1013.021		218.158
595.344	840.0528		361.693
233.5106	574.5762		425.31
424.6512	230.3598		355.856
724.3084	401.537		209.549
1265.926	712.3474		287.689
1433.302	1004.335		289.876
1119.1	869.062
655.034	223.6962
231.8446	405.3554
402.7248	708.1022
705.189	1063.7944
1226.298	894.0682
1310.942	198.2026
1053.4876	375.6652
627.836	642.7024
238.4218	842.8636
410.0742	766.0854
702.537	660.6042
1227.682	197.5616
1298.362	363.9106
1044.205	211.291
588.535	373.0928
231.1252	647.4678
414.8732	792.6998
707.8556	634.6202
1012.996	212.422
992.4365	402.5506
222.9436	654.8028
386.4984	798.1732
646.361	608.3604
1077.136	211.6496
1066.952	393.8614
803.4488	672.8964
587.524	798.491
214.6744	211.6192
403.1502	354.0822
669.8278	560.9492
1110.15	664.396
1119.006	699.2202
849.6376	398.551
602.258	210.9096
191.9404	204.3472
414.9396	356.026
634.1444	541.569
1137.586	531.4766
1078.186	208.5276
824.321	366.3412
600.463	556.5128
224.7806	554.4984
401.1358	182.94
681.1686	300.103
1181.924	457.6356
1120.294	533.45
812.72	395.3306
591.525	232.4336
228.9862	205.9932
394.6736	319.9918
715.4688	428.4608
1161.168	180.6358
1029.3752	267.5766
795.7275	404.9328
209.1818	313.4734
361.2968	199.0166
638.7488	159.5078
955.33	250.1012
888.6942	242.1416
878.157	176.839
427.479
208.7882
386.9776
629.9052
914.041
762.97
765.7455
197.8858
381.7336
659.0536
945.3154
757.5328
746.1705
193.5444
378.6806
645.6928
931.4422
770.3042
800.7895
197.8906
327.9042
529.0338
737.8582
766.3
508.394
244.878
187.0754
344.6146
560.6714
691.8094
693.498
440.5395
202.6762
343.4048
590.5846
694.9058
748.279
198.131
312.4242
474.0886
630.1944
463.443
267.2285
195.695
312.4564
464.9138
578.056
410.995
192.3348
263.9732
410.4232
377.7695
240.5595
134.111
261.6018
494.8882
847.3184
1023.9534
911.6988
617.909
218.3654
376.0664
648.701
1065.084
968.0678
707.8628
536.15
212.9728
405.9668
663.4978
1102.17
1095.154
757.8826
591.857
215.2806
412.997
668.9726
1094.4072
1055.865
772.0515
581.933
220.873
418.2564
700.2004
1122.098
1010.3284
755.0675
224.3682
398.9828
702.5756
1116.752
1013.6732
763.518
196.561
373.8906
570.1344
865.4252
716.158
719.811
362.42
185.7738
352.6058
600.4832
